ID,Origin,Destination,Dist,CurrentTime,ShortName,Stopped,Route,TimeRange,WestUrl,EastUrl,nDist,nTime
51,9,24,52.2 miles,1 h 56 min,Sky,Stopped,I-90 W,1 h 25 min - 2 h 37 min,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/14500+Morse+St,+Cedar+Lake,+IN+46303/@41.6181585,-87.6107493,26713m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5188504!2d41.6644357!3s0x8811d8c7efa45113:0x65455df9652b3d6!1m5!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3e0","https://www.google.com/maps/dir/14500+Morse+St,+Cedar+Lake,+IN+46303/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.6435447,-87.6439751,36698m/am=t/data=!3m1!1e3!4m29!4m28!1m20!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3m4!1m2!1d-87.4682073!2d41.3764308!3s0x8811fc865a3ed3c3:0x9cd613889f54ddf7!3m4!1m2!1d-87.4711336!2d41.4994787!3s0x8811e15a1231999d:0x1e77f01f9df34f65!3m4!1m2!1d-87.5245641!2d41.7032158!3s0x8811d86f0bbac26b:0xed9d7e4dcd3a2eba!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",52.2,116
80,9,25,72.8 miles,1 h 24 min,Sky,Stopped,IN-49 N and I-90 W,NA,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/199+E+Indiana+Ave,+Kouts,+IN+46347/@41.6756518,-87.6016343,28232m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5197354!2d41.6669655!3s0x8811d8c7efa45113:0x65455df9652b3d6!1m5!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3e0","https://www.google.com/maps/dir/199+E+Indiana+Ave,+Kouts,+IN+46347/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.6632919,-87.6202379,25934m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3m4!1m2!1d-87.54202!2d41.7173419!3s0x880e27f5aae3bdb7:0x94cc2263b02b89c!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",72.8,84
94,9,25,75.2 miles,1 h 44 min,BF_DR,Stopped,I-94 W,1 h 21 min - 2 h 14 min,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/199+E+Indiana+Ave,+Kouts,+IN+46347/@41.5724186,-87.5773637,25858m/am=t/data=!3m1!1e3!4m29!4m28!1m20!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5963317!2d41.6686151!3s0x880e26c723dda8bf:0x5f993ad976201c08!3m4!1m2!1d-87.5835058!2d41.6034807!3s0x880e21b3ce26641d:0x9641d4b732face91!3m4!1m2!1d-87.5805261!2d41.5803582!3s0x880e21d4b5cbe059:0xfec760626d549dbe!1m5!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3e0","https://www.google.com/maps/dir/199+E+Indiana+Ave,+Kouts,+IN+46347/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.5908549,-87.6914936,73519m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3m4!1m2!1d-87.593117!2d41.7095978!3s0x880e264469f50f31:0x680918d362faa65a!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",75.2,104
34,9,25,73.6 miles,1 h 20 min,TRI,Stopped,I-80 W,1 h 15 min - 1 h 33 min,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/199+E+Indiana+Ave,+Kouts,+IN+46347/@41.5715924,-87.5353383,25932m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5938202!2d41.5778583!3s0x880e21df3027a6d9:0x3fcc73aa5231a3a9!1m5!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3e0","https://www.google.com/maps/dir/199+E+Indiana+Ave,+Kouts,+IN+46347/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.5742165,-87.3744461,61886m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3m4!1m2!1d-87.3077159!2d41.5639508!3s0x8811e9fbcc2f404d:0x234856249ad1595d!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",73.6,80
44,9,26,52.9 miles,1 h 16 min,BF_DR,Stopped,I-94 W,59 min - 1 h 42 min,"https://www.google.com/maps/dir/Chicago,+IL+60638/41.5881995,-87.1836656/@41.6935494,-87.5318801,11.25z/data=!4m14!4m13!1m10!1m1!1s0x880e36ce9a6635d9:0x4283db81b4fe041d!2m2!1d-87.7818106!2d41.7923069!3m4!1m2!1d-87.597768!2d41.6702848!3s0x880e26c723dda8bf:0x5f993ad976201c08!1m0!3e0","https://www.google.com/maps/dir/41.5881995,-87.1836656/Chicago,+IL+60638/@41.7278234,-87.6718903,9.75z/am=t/data=!4m14!4m13!1m5!3m4!1m2!1d-87.5784078!2d41.63043!3s0x880e20e21b105ef1:0x1170853bfcc21dda!1m5!1m1!1s0x880e36ce9a6635d9:0x4283db81b4fe041d!2m2!1d-87.7818106!2d41.7923069!3e0",52.9,76
150,9,26,53.1 miles,59 min,TRI,Stopped,I-94 W and I-294 N,54 min - 1 h 10 min,"https://www.google.com/maps/dir/Chicago,+IL+60638/41.5881995,-87.1836656/@41.5957898,-87.5299807,12.25z/data=!4m14!4m13!1m10!1m1!1s0x880e36ce9a6635d9:0x4283db81b4fe041d!2m2!1d-87.7818106!2d41.7923069!3m4!1m2!1d-87.5770404!2d41.5776226!3s0x880e202a57e91849:0xa7d937710c8f9b3a!1m0!3e0","https://www.google.com/maps/dir/41.5881995,-87.1836656/Chicago,+IL+60638/@41.6135637,-87.6642328,12.75z/am=t/data=!4m14!4m13!1m5!3m4!1m2!1d-87.6857428!2d41.6161372!3s0x880e22d87283d0df:0x644020301f408d7a!1m5!1m1!1s0x880e36ce9a6635d9:0x4283db81b4fe041d!2m2!1d-87.7818106!2d41.7923069!3e0",53.1,59
142,9,26,46.1 miles,1 h 52 min,Sky,Stopped,I-90 W,53 min - 1 h 37 min,"https://www.google.com/maps/dir/Chicago,+IL+60638/41.5881995,-87.1836656/@41.6427884,-87.5716266,11.5z/data=!4m14!4m13!1m10!1m1!1s0x880e36ce9a6635d9:0x4283db81b4fe041d!2m2!1d-87.7818106!2d41.7923069!3m4!1m2!1d-87.5201459!2d41.6681278!3s0x8811d8bf4129bfed:0xe9a1a6b776b79943!1m0!3e0","https://www.google.com/maps/dir/41.5881995,-87.1836656/Chicago,+IL+60638/@41.6866389,-87.4998494,11.25z/am=t/data=!4m14!4m13!1m5!3m4!1m2!1d-87.5189975!2d41.6656192!3s0x8811d8c7ebe6a1ff:0xb06e5add47ac9775!1m5!1m1!1s0x880e36ce9a6635d9:0x4283db81b4fe041d!2m2!1d-87.7818106!2d41.7923069!3e0",46.1,112
117,10,20,28.4 miles,1 h 12 min,Sky,Stopped,I-90 W and I-290 W,46 min - 1 h 40 min,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/41.658386,+-87.559140/@41.6973502,-87.7142825,30722m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.5597205!2d41.711458!3s0x880e27be1c00d14d:0x499a631c9cbd6f52!1m5!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3e0","https://www.google.com/maps/dir/41.658386,+-87.559140/7222+W+North+Ave,+River+Forest,+IL+60305/@41.7452274,-87.4847523,36521m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3m4!1m2!1d-87.5754475!2d41.7424772!3s0x880e287c76b8a9f1:0x2bafde5dd84ddf38!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3e0",28.4,72
136,10,20,29.3 miles,1 h 1 min,BF_DR,Stopped,I-94 W and I-290 W,40 min - 1 h 29 min,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/41.658386,+-87.559140/@41.6941489,-87.5788938,15384m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.5989594!2d41.6911182!3s0x880e26f4b2808481:0x9b3e8c89cc2c6bac!1m5!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3e0","https://www.google.com/maps/dir/41.658386,+-87.559140/7222+W+North+Ave,+River+Forest,+IL+60305/@41.6948711,-87.6844571,30706m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3m4!1m2!1d-87.5918228!2d41.7034133!3s0x880e265ba8568055:0x20bf520b4c6095af!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3e0",29.3,61
59,10,21,52.9 miles,1 h 8 min,TRI,Stopped,I-80 W and I-294 N,59 min - 1 h 24 min,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/@41.5716497,-87.588582,10891m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.5863757!2d41.5776055!3s0x880e21d7b0bc12cf:0xa0b8a57b2f292f8a!1m5!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3e0","https://www.google.com/maps/dir/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/7222+W+North+Ave,+River+Forest,+IL+60305/@41.6339211,-87.9026945,49338m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3m4!1m2!1d-87.6809664!2d41.6022561!3s0x880e22c3d83b8ae7:0xa20fde9518f839f6!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3e0",52.9,68
53,10,21,42.9 miles,1 h 23 min,Sky,Stopped,I-90 W,58 min - 1 h 58 min,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/@41.6454464,-87.5498908,18326m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.5195869!2d41.6665449!3s0x8811d8c7efa45113:0x65455df9652b3d6!1m5!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3e0","https://www.google.com/maps/dir/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/7222+W+North+Ave,+River+Forest,+IL+60305/@41.6388417,-87.4802666,30752m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3m4!1m2!1d-87.4467085!2d41.6107668!3s0x8811ddcb0c642967:0x2421dc98c5bf181!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3e0",42.9,83
104,10,21,46.9 miles,1 h 21 min,BF_DR,Stopped,I-94 W,57 min - 1 h 51 min,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/@41.6207812,-87.5938164,25865m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.5785848!2d41.6407079!3s0x880e20d8ae494f1f:0xe04c790bc9eb5adc!1m5!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3e0","https://www.google.com/maps/dir/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/7222+W+North+Ave,+River+Forest,+IL+60305/@41.6531802,-87.6063844,25875m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3m4!1m2!1d-87.578403!2d41.6409773!3s0x880e20d8b1a1759d:0x62e8e03b856cf4ca!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3e0",46.9,81
152,10,22,40.7 miles,57 min,Sky,Stopped,I-90 W,NA,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/598+E+Dunes+Hwy,+Gary,+IN+46402/@41.6729015,-87.5786733,25874m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.5194493!2d41.6661553!3s0x8811d8c7efa45113:0x65455df9652b3d6!1m5!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3e0","https://www.google.com/maps/dir/598+E+Dunes+Hwy,+Gary,+IN+46402/7222+W+North+Ave,+River+Forest,+IL+60305/@41.7150076,-87.6188524,10897m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3m4!1m2!1d-87.5604095!2d41.7316793!3s0x880e27de49b5b1ef:0x2a43bcc777a002e0!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3e0",40.7,57
42,10,22,57.7 miles,1 h 13 min,TRI,Stopped,I-80 W and I-294 N,1 h 3 min - 1 h 30 min,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/598+E+Dunes+Hwy,+Gary,+IN+46402/@41.5750033,-87.5846406,2288m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.5822087!2d41.5776138!3s0x880e21d5a5ecfe3d:0xe79a7a2011bc7c45!1m5!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3e0","https://www.google.com/maps/dir/598+E+Dunes+Hwy,+Gary,+IN+46402/7222+W+North+Ave,+River+Forest,+IL+60305/@41.7555102,-87.5404504,51783m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3m4!1m2!1d-87.6809275!2d41.5924335!3s0x880e22bcf09b972d:0xf3baaf959db1292!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3e0",57.7,73
95,10,22,51.6 miles,1 h 25 min,BF_DR,Stopped,I-94 W,1 h 1 min - 1 h 59 min,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/598+E+Dunes+Hwy,+Gary,+IN+46402/@41.6291861,-87.5621111,21742m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.5785283!2d41.6324809!3s0x880e20e1dad260e9:0x19dae52afa417271!1m5!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!2m1!2b1!3e0","https://www.google.com/maps/dir/598+E+Dunes+Hwy,+Gary,+IN+46402/7222+W+North+Ave,+River+Forest,+IL+60305/@41.5852061,-87.4974027,17887m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3m4!1m2!1d-87.4897364!2d41.5743362!3s0x8811de29fbeccc4d:0x578ec3a3b7039cf1!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!2m1!2b1!3e0",51.6,85
56,10,23,33.0 miles,1 h 22 min,Sky,Stopped,I-290 W,55 min - 1 h 56 min,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/899+E+Chicago+Ave,+East+Chicago,+IN+46312/@41.7088662,-87.6173476,21732m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.5277106!2d41.7062937!3s0x8811d86f6f51c9fb:0xf900ffb80cb82882!1m5!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!2m1!2b1!3e0","https://www.google.com/maps/dir/899+E+Chicago+Ave,+East+Chicago,+IN+46312/7222+W+North+Ave,+River+Forest,+IL+60305/@41.7417468,-87.8330859,52028m/data=!3m1!1e3!4m26!4m25!1m15!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3m4!1m2!1d-87.5397294!2d41.7158337!3s0x8811d80ab9a70831:0xcf641be39affec69!3m4!1m2!1d-87.6044951!2d41.7633545!3s0x880e28c47e40c2b9:0x8729bdf116e3150c!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!2m1!2b1!3e0",33,82
69,10,23,35.3 miles,1 h 19 min,BF_DR,Stopped,I-94 W,54 min - 1 h 50 min,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/899+E+Chicago+Ave,+East+Chicago,+IN+46312/@41.8553953,-87.6805164,15354m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.6417362!2d41.847019!3s0x880e2c5cea843f17:0x5b90ac626c6a17cf!1m5!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!2m1!2b1!3e0","https://www.google.com/maps/dir/899+E+Chicago+Ave,+East+Chicago,+IN+46312/7222+W+North+Ave,+River+Forest,+IL+60305/@41.877401,-87.6547949,1364m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3m4!1m2!1d-87.6460814!2d41.8765016!3s0x880e2cc287f71b49:0x2b0571fc172799fd!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!2m1!2b1!3e0",35.3,79
15,10,24,62.9 miles,1 h 23 min,TRI,Stopped,I-294 N,NA,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/14500+Morse+St,+Cedar+Lake,+IN+46303/@41.5819637,-87.6154883,10913m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.5894024!2d41.577395!3s0x880e21d85f4e0f81:0x338534fa89809f87!1m5!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3e0","https://www.google.com/maps/dir/14500+Morse+St,+Cedar+Lake,+IN+46303/7222+W+North+Ave,+River+Forest,+IL+60305/@41.5849894,-87.6472455,25905m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3m4!1m2!1d-87.6843098!2d41.6136204!3s0x880e22db8d2c9211:0xc4452f691293fa2a!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3e0",62.9,83
98,10,24,65.7 miles,1 h 26 min,Sky,Stopped,I-65 N and I-90 W,NA,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/14500+Morse+St,+Cedar+Lake,+IN+46303/@41.6562402,-87.4399829,36662m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.521294!2d41.6713761!3s0x8811d8bf4129bfed:0xe9a1a6b776b79943!1m5!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3e0","https://www.google.com/maps/dir/14500+Morse+St,+Cedar+Lake,+IN+46303/7222+W+North+Ave,+River+Forest,+IL+60305/@41.7081093,-87.6253425,21779m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3m4!1m2!1d-87.5306667!2d41.7092182!3s0x8811d87221844135:0xb52cdd8bcead3f9d!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3e0",65.7,86
155,10,24,56.6 miles,1 h 41 min,BF_DR,Stopped,I-94 W,1 h 16 min - 2 h 17 min,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/14500+Morse+St,+Cedar+Lake,+IN+46303/@41.5576306,-87.6230552,30884m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.5823486!2d41.5762083!3s0x880e21d589ede51b:0x929e14f726562377!1m5!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3e0","https://www.google.com/maps/dir/14500+Morse+St,+Cedar+Lake,+IN+46303/7222+W+North+Ave,+River+Forest,+IL+60305/@41.6242047,-87.5410346,43678m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3m4!1m2!1d-87.5784002!2d41.6401993!3s0x880e20df6edf86ed:0x2bb12aa98482b339!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3e0",56.6,101
97,10,25,94.9 miles,1 h 56 min,TRI,Stopped,I-294 N,1 h 41 min - 2 h 26 min,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/199+E+Indiana+Ave,+Kouts,+IN+46347/@41.603016,-87.6500442,30831m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.6814751!2d41.5900496!3s0x880e22bcf4cff9ab:0x47a433f6a4e72a98!1m5!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3e0","https://www.google.com/maps/dir/199+E+Indiana+Ave,+Kouts,+IN+46347/7222+W+North+Ave,+River+Forest,+IL+60305/@41.6814903,-87.6905818,87197m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3m4!1m2!1d-87.6816073!2d41.6065002!3s0x880e22c34027ea37:0xbe687a4fbcb4d467!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3e0",94.9,116
28,10,25,77.5 miles,1 h 52 min,BF_DR,Stopped,I-94 W,1 h 27 min - 2 h 34 min,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/199+E+Indiana+Ave,+Kouts,+IN+46347/@41.6130191,-87.7121141,87224m/data=!3m2!1e3!4b1!4m16!4m15!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!1m5!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!2m1!2b1!3e0","https://www.google.com/maps/dir/199+E+Indiana+Ave,+Kouts,+IN+46347/7222+W+North+Ave,+River+Forest,+IL+60305/@41.5733834,-87.5807557,2741m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3m4!1m2!1d-87.5790933!2d41.5799192!3s0x880e202b4cdd58ef:0x58cdd8f8f9d7d05f!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!2m1!2b1!3e0",77.5,112
32,10,25,75.1 miles,2 h 35 min,Sky,Stopped,I-90 W,1 h 26 min - 2 h 39 min,"https://www.google.com/maps/dir/7222+W+North+Ave,+River+Forest,+IL+60305/199+E+Indiana+Ave,+Kouts,+IN+46347/@41.6670246,-87.5752207,21793m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3m4!1m2!1d-87.5196769!2d41.6667998!3s0x8811d8c7efa45113:0x65455df9652b3d6!1m5!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3e0","https://www.google.com/maps/dir/199+E+Indiana+Ave,+Kouts,+IN+46347/7222+W+North+Ave,+River+Forest,+IL+60305/@41.6520204,-87.5584461,43656m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3m4!1m2!1d-87.5185269!2d41.664299!3s0x8811d8c7ebe6a1ff:0xb06e5add47ac9775!1m5!1m1!1s0x880fcb25570977f3:0x10fdb8dca6538f8e!2m2!1d-87.8069089!2d41.9088826!3e0",75.1,155
